t,x0,x1,x2,x3,x4,x5,x6,x7
1.143357181549072266e+01,5.166048184037208557e-02,-1.407854817807674408e-02,2.215297572547569871e-04,-1.664570154389366508e-04,1.432901024818420410e-01,-2.552106231451034546e-02,8.090248703956604004e-02,-1.879627816379070282e-02
1.143457126617431641e+01,5.164640396833419800e-02,-1.407471206039190292e-02,2.213632978964596987e-04,-1.663326111156493425e-04,1.432645767927169800e-01,-2.551651187241077423e-02,8.088368922472000122e-02,-1.879191026091575623e-02
1.143557167053222656e+01,5.163232982158660889e-02,-1.407087687402963638e-02,2.211969695053994656e-04,-1.662082941038534045e-04,1.432390660047531128e-01,-2.551196143031120300e-02,8.086489886045455933e-02,-1.878754422068595886e-02
1.143657207489013672e+01,5.161825940012931824e-02,-1.406704261898994446e-02,2.210307575296610594e-04,-1.660840789554640651e-04,1.432135552167892456e-01,-2.550741098821163177e-02,8.084610849618911743e-02,-1.878317818045616150e-02
1.143757152557373047e+01,5.160419270396232605e-02,-1.406320929527282715e-02,2.208646765211597085e-04,-1.659599511185660958e-04,1.431880444288253784e-01,-2.550286240875720978e-02,8.082732558250427246e-02,-1.877881400287151337e-02
1.143857192993164062e+01,5.159012973308563232e-02,-1.405937783420085907e-02,2.206987119279801846e-04,-1.658359105931594968e-04,1.431625485420227051e-01,-2.549831382930278778e-02,8.080855011940002441e-02,-1.877444982528686523e-02
1.143957233428955078e+01,5.157607048749923706e-02,-1.405554730445146561e-02,2.205328783020377159e-04,-1.657119719311594963e-04,1.431370526552200317e-01,-2.549376711249351501e-02,8.078977465629577637e-02,-1.877008751034736633e-02
1.144057178497314453e+01,5.156201496720314026e-02,-1.405171770602464676e-02,2.203671610914170742e-04,-1.655881205806508660e-04,1.431115567684173584e-01,-2.548922039568424225e-02,8.077100664377212524e-02,-1.876572519540786743e-02
1.144157218933105469e+01,5.154796317219734192e-02,-1.404788903892040253e-02,2.202015748480334878e-04,-1.654643565416336060e-04,1.430860608816146851e-01,-2.548467554152011871e-02,8.075223863124847412e-02,-1.876136474311351776e-02
1.144257259368896484e+01,5.153391510248184204e-02,-1.404406130313873291e-02,2.200361050199717283e-04,-1.653406943660229445e-04,1.430605798959732056e-01,-2.548013068735599518e-02,8.073347806930541992e-02,-1.875700429081916809e-02
1.144357204437255859e+01,5.151987075805664062e-02,-1.404023449867963791e-02,2.198707661591470242e-04,-1.652171195019036531e-04,1.430350989103317261e-01,-2.547558583319187164e-02,8.071471750736236572e-02,-1.875264570116996765e-02
1.144457244873046875e+01,5.150583013892173767e-02,-1.403640862554311752e-02,2.197055437136441469e-04,-1.650936319492757320e-04,1.430096179246902466e-01,-2.547104284167289734e-02,8.069596439599990845e-02,-1.874828711152076721e-02
1.144557189941406250e+01,5.149179324507713318e-02,-1.403258368372917175e-02,2.195404522353783250e-04,-1.649702462600544095e-04,1.429841518402099609e-01,-2.546649985015392303e-02,8.067721873521804810e-02,-1.874393038451671600e-02
1.144657230377197266e+01,5.147776007652282715e-02,-1.402875967323780060e-02,2.193754771724343300e-04,-1.648469478823244572e-04,1.429586857557296753e-01,-2.546195872128009796e-02,8.065847307443618774e-02,-1.873957552015781403e-02
1.144757270812988281e+01,5.146373063325881958e-02,-1.402493752539157867e-02,2.192106330767273903e-04,-1.647237368160858750e-04,1.429332196712493896e-01,-2.545741759240627289e-02,8.063973486423492432e-02,-1.873522065579891205e-02
1.144857215881347656e+01,5.144970491528511047e-02,-1.402111630886793137e-02,2.190459053963422775e-04,-1.646006276132538915e-04,1.429077684879302979e-01,-2.545287832617759705e-02,8.062099665403366089e-02,-1.873086765408515930e-02
1.144957256317138672e+01,5.143568292260169983e-02,-1.401729602366685867e-02,2.188813086831942201e-04,-1.644776057219132781e-04,1.428823173046112061e-01,-2.544833905994892120e-02,8.060226589441299438e-02,-1.872651465237140656e-02
1.145057296752929688e+01,5.142166465520858765e-02,-1.401347666978836060e-02,2.187168283853679895e-04,-1.643546711420640349e-04,1.428568661212921143e-01,-2.544379979372024536e-02,8.058354258537292480e-02,-1.872216351330280304e-02
1.145157241821289062e+01,5.140765011310577393e-02,-1.400965824723243713e-02,2.185524790547788143e-04,-1.642318384256213903e-04,1.428314149379730225e-01,-2.543926239013671875e-02,8.056481927633285522e-02,-1.871781237423419952e-02
1.145257282257080078e+01,5.139363929629325867e-02,-1.400584075599908829e-02,2.183882461395114660e-04,-1.641090930206701159e-04,1.428059786558151245e-01,-2.543472498655319214e-02,8.054610341787338257e-02,-1.871346309781074524e-02
1.145357227325439453e+01,5.137963220477104187e-02,-1.400202419608831406e-02,2.182241441914811730e-04,-1.639864349272102118e-04,1.427805423736572266e-01,-2.543018944561481476e-02,8.052738755941390991e-02,-1.870911382138729095e-02
1.145457267761230469e+01,5.136562883853912354e-02,-1.399820856750011444e-02,2.180601586587727070e-04,-1.638638641452416778e-04,1.427551060914993286e-01,-2.542565390467643738e-02,8.050867915153503418e-02,-1.870476640760898590e-02
1.145557308197021484e+01,5.135162919759750366e-02,-1.399439387023448944e-02,2.178962895413860679e-04,-1.637413952266797423e-04,1.427296847105026245e-01,-2.542112022638320923e-02,8.048997074365615845e-02,-1.870041899383068085e-02
1.145657253265380859e+01,5.133763328194618225e-02,-1.399058103561401367e-02,2.177325513912364841e-04,-1.636190136196091771e-04,1.427042633295059204e-01,-2.541658654808998108e-02,8.047126978635787964e-02,-1.869607344269752502e-02
1.145757293701171875e+01,5.132364109158515930e-02,-1.398676913231611252e-02,2.175689296564087272e-04,-1.634967193240299821e-04,1.426788419485092163e-01,-2.541205286979675293e-02,8.045257627964019775e-02,-1.869172789156436920e-02
1.145857334136962891e+01,5.130965262651443481e-02,-1.398295816034078598e-02,2.174054388888180256e-04,-1.633745268918573856e-04,1.426534354686737061e-01,-2.540752105414867401e-02,8.043388277292251587e-02,-1.868738420307636261e-02
1.145957279205322266e+01,5.129566788673400879e-02,-1.397914811968803406e-02,2.172420645365491509e-04,-1.632524217711761594e-04,1.426280289888381958e-01,-2.540298923850059509e-02,8.041519671678543091e-02,-1.868304237723350525e-02
1.146057319641113281e+01,5.128169059753417969e-02,-1.397533901035785675e-02,2.170788065996021032e-04,-1.631304039619863033e-04,1.426026225090026855e-01,-2.539845928549766541e-02,8.039651066064834595e-02,-1.867870055139064789e-02
